Order_ID,Product_ID,Customer_ID,Quantity,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
5051,18116,77,1,2018-03-11,2018-03-19,2018-03-11,4071.811,6.387
5052,40386,251,1568,2018-10-16,2018-10-23,2018-10-20,145.252,0
5053,40386,674,77,2017-11-12,2017-11-19,2017-11-16,4103.207,332.85
5054,40386,698,108,2017-05-27,2017-05-31,2017-05-31,109.669,0
5055,40386,766,244,2018-02-27,2018-03-03,2018-03-04,867.062,157.264
5056,40386,749,1,2017-06-12,2017-06-17,2017-06-21,3996.658,4.202
5057,40386,245,6,2018-05-24,2018-05-28,2018-05-31,30.681,0
5058,40386,91,6,2017-11-07,2017-11-11,2017-11-09,4023.761,25.395
5059,40386,109,2,2017-04-24,2017-04-28,2017-04-26,1231.29,2.117
5060,40386,712,2,2017-07-04,2017-07-06,2017-07-07,1657.307,3.085
5061,51694,557,121,2018-09-06,2018-09-06,2018-09-06,2509.864,498.742
5062,51694,268,62,2017-11-30,2017-12-09,2017-12-06,1599.104,150.232
5063,51694,207,54,2017-12-29,2017-12-30,2018-01-06,592.216,29.432
5064,51694,728,61,2017-09-23,2017-09-23,2017-09-30,2395.973,238.474
5065,51694,477,22,2017-08-13,2017-08-20,2017-08-15,1945.195,67.51
5066,51694,398,3,2017-05-27,2017-05-29,2017-05-28,1525.204,6.856
5067,51694,253,19,2018-05-21,2018-05-24,2018-05-28,2124.802,64.669
5068,51694,603,8,2018-02-21,2018-02-21,2018-03-02,1526.208,18.297
5069,21681,897,2905,2018-10-21,2018-10-21,2018-10-21,3703.855,5232.835
5070,21681,114,845,2017-04-18,2017-04-21,2017-04-22,970.688,299.914
5071,21681,889,3,2018-07-09,2018-07-10,2018-07-14,1117.21,1.297
5072,21681,359,2,2017-06-30,2017-07-05,2017-07-09,688.084,0.411
5073,21681,873,5,2018-09-15,2018-09-15,2018-09-24,3703.855,9.007
5074,26611,545,2,2017-05-15,2017-05-21,2017-05-22,242.748,0
5075,26611,17,1570,2018-06-11,2018-06-20,2018-06-14,563.53,801.832
5076,26611,97,110,2018-04-26,2018-05-03,2018-05-05,4134.982,817.541
5077,26611,437,100,2018-05-07,2018-05-09,2018-05-10,1994.845,328.461
5078,26611,935,27,2017-07-02,2017-07-02,2017-07-08,192.15,0
5079,26611,95,1,2017-10-18,2017-10-23,2017-10-18,2370.272,4.012
5080,26611,288,2,2017-03-30,2017-03-30,2017-04-06,1457.747,4.487
5081,51294,111,54,2018-05-15,2018-05-18,2018-05-16,1578.708,41.872
5082,51294,223,16,2018-11-05,2018-11-11,2018-11-09,1249.985,9.217
5083,51294,564,79,2018-01-24,2018-01-28,2018-01-28,612.493,14.97
5084,51294,173,13,2017-07-17,2017-07-20,2017-07-21,2032.34,13.656
5085,51294,364,5,2017-06-04,2017-06-10,2017-06-04,7408.691,21.554
5086,51294,620,1,2018-01-20,2018-01-21,2018-01-28,846.648,0.331
5087,51294,880,5,2017-11-02,2017-11-05,2017-11-09,653.976,1.073
5088,51294,43,1,2018-11-03,2018-11-06,2018-11-09,1592.197,0.784
5089,32737,108,3457,2018-10-30,2018-11-02,2018-11-07,1094.743,2844.685
5090,32737,785,38,2018-04-19,2018-04-20,2018-04-23,814.402,20.239
5091,32737,555,14,2018-02-04,2018-02-12,2018-02-04,1592.299,18.733
5092,32737,607,19,2018-04-02,2018-04-02,2018-04-10,30.681,0
5093,32737,664,12,2018-10-03,2018-10-07,2018-10-08,98.554,0
5094,32737,853,7,2017-08-16,2017-08-18,2017-08-17,4001.981,26.831
5095,32737,125,1,2017-12-16,2017-12-22,2017-12-18,1556.484,1.301
5096,15725,454,509,2018-06-18,2018-06-25,2018-06-24,733.252,253.031
5097,15725,853,374,2017-04-23,2017-04-24,2017-05-02,2544.48,963.168
5098,15725,186,198,2017-09-28,2017-10-06,2017-10-02,1596.621,294.573
5099,15725,859,31,2017-01-19,2017-01-25,2017-01-24,1843.13,54.888
5100,15725,313,2,2017-05-29,2017-06-07,2017-05-29,1047.108,1.714
5101,15725,508,2,2018-05-09,2018-05-11,2018-05-16,629.116,0.755
5102,15725,101,11,2017-06-20,2017-06-29,2017-06-25,1394.421,13.813
5103,15725,525,1,2018-05-19,2018-05-27,2018-05-20,1721.686,1.631
5104,33494,972,58,2018-10-21,2018-10-26,2018-10-21,4127.867,95.112
5105,33494,174,858,2018-05-17,2018-05-21,2018-05-18,3699.874,1249.682
5106,33494,998,130,2017-06-17,2017-06-24,2017-06-23,1703.954,78.189
5107,33494,663,604,2017-02-26,2017-03-07,2017-03-02,1674.01,355.53
5108,33494,422,249,2017-02-15,2017-02-21,2017-02-22,3441.491,335.108
5109,33494,773,34,2017-01-20,2017-01-22,2017-01-26,3580.784,47.787
5110,33494,188,45,2018-01-11,2018-01-14,2018-01-14,1763.87,28.22
5111,33494,67,2,2018-03-04,2018-03-10,2018-03-09,1674.01,1.177
5112,33494,3,4,2017-04-02,2017-04-09,2017-04-09,1986.043,2.889
5113,18244,206,89,2017-01-13,2017-01-13,2017-01-15,3995.79,215.512
5114,18244,546,13,2018-04-18,2018-04-22,2018-04-18,549.379,2.124
5115,18244,67,303,2017-05-20,2017-05-29,2017-05-26,335.052,6.959
5116,18244,356,109,2018-09-07,2018-09-13,2018-09-15,300.792,0.057
5117,18244,741,36,2018-11-08,2018-11-13,2018-11-15,1986.411,39.778
5118,18244,296,24,2017-02-27,2017-03-07,2017-03-05,2349.547,32.229
5119,18244,828,1,2017-09-06,2017-09-09,2017-09-12,2320.963,1.324
5120,18244,373,4,2018-07-08,2018-07-15,2018-07-12,1508.701,3.168
5121,18244,939,2,2017-09-23,2017-10-02,2017-10-01,3676.112,4.424
5122,33711,200,615,2017-07-30,2017-08-06,2017-08-03,676.993,173.703
5123,33711,281,1155,2017-12-08,2017-12-14,2017-12-10,898.233,517.667
5124,33711,775,1161,2018-11-12,2018-11-20,2018-11-17,1826.584,1327.855
5125,33711,473,288,2017-01-26,2017-01-30,2017-01-30,1161.524,185.891
5126,33711,30,263,2018-05-29,2018-06-03,2018-05-30,249.792,0
5127,33711,848,22,2018-05-23,2018-05-30,2018-06-01,2950.62,43.689
5128,33711,177,106,2018-07-04,2018-07-13,2018-07-12,3660.254,266.855
5129,33711,860,2,2017-06-02,2017-06-03,2017-06-09,252.983,0
5130,33711,225,4,2018-01-10,2018-01-16,2018-01-18,3842.528,10.616
5131,40954,18,29,2018-12-10,2018-12-15,2018-12-13,2640.419,120.242
5132,40954,885,30,2018-08-23,2018-08-29,2018-08-27,2051.642,93.096
5133,40954,428,3,2018-02-27,2018-03-01,2018-03-08,3027.469,14.496
5134,40954,848,3,2017-01-29,2017-01-31,2017-02-06,2160.682,9.889
5135,40954,430,7,2018-08-13,2018-08-22,2018-08-16,331.178,0.387
5136,57409,262,1,2018-07-09,2018-07-18,2018-07-13,879.553,0.663
5137,57409,323,28,2017-03-04,2017-03-09,2017-03-05,655.088,11.37
5138,57409,34,4,2017-11-29,2017-12-08,2017-12-05,172.183,0
5139,57409,516,1,2017-03-12,2017-03-14,2017-03-12,746.4,0.511
5140,40258,98,524,2018-02-02,2018-02-04,2018-02-11,492.335,102.255
5141,40258,842,1879,2017-02-25,2017-02-28,2017-03-01,760.594,878.092
5142,40258,238,1264,2018-08-21,2018-08-29,2018-08-23,1565.821,1623.358
5143,40258,982,245,2018-01-27,2018-02-02,2018-01-28,989.305,171.345
5144,40258,308,214,2017-09-12,2017-09-21,2017-09-13,1320.587,221.594
5145,40258,517,205,2018-06-06,2018-06-06,2018-06-13,3580.061,682.23
5146,40258,488,65,2018-08-25,2018-08-26,2018-08-26,532.845,15.356
5147,40258,431,5,2017-01-13,2017-01-14,2017-01-14,846.648,2.773
5148,40258,202,1,2017-05-25,2017-05-28,2017-05-27,1066.063,0.777
5149,19827,880,7,2017-06-18,2017-06-24,2017-06-25,1623.255,2.117
5150,19827,433,1,2018-08-08,2018-08-08,2018-08-15,2214.882,0.438
5151,19827,770,3,2017-05-20,2017-05-23,2017-05-23,377.783,0.053
5152,19827,555,2,2017-11-17,2017-11-23,2017-11-24,629.116,0.15
5153,19827,841,1,2018-06-21,2018-06-29,2018-06-30,1530.801,0.281
5154,19827,251,7,2018-02-06,2018-02-08,2018-02-15,1907.417,2.572
5155,19827,929,3,2018-05-15,2018-05-23,2018-05-21,640.274,0.233
5156,17359,86,404,2017-09-04,2017-09-10,2017-09-07,1091.815,285.345
5157,17359,812,30,2018-11-29,2018-11-30,2018-12-03,835.503,14.33
5158,17359,916,54,2018-06-05,2018-06-10,2018-06-06,197.054,0
5159,17359,590,4,2017-05-18,2017-05-21,2017-05-27,303.935,0.014
5160,17359,294,40,2018-08-13,2018-08-14,2018-08-22,1906.875,57.333
5161,17359,926,1,2018-10-18,2018-10-25,2018-10-22,453.951,0.137
5162,30939,37,66,2017-12-08,2017-12-11,2017-12-10,3964.332,270.045
5163,30939,149,4,2017-02-04,2017-02-09,2017-02-08,4003.271,16.54
5164,30939,432,16,2018-07-24,2018-08-02,2018-07-31,196.462,0
5165,30939,477,13,2017-01-07,2017-01-10,2017-01-09,109.669,0
5166,30939,456,2,2018-01-29,2018-02-05,2018-01-30,109.669,0
5167,30939,861,5,2018-04-07,2018-04-09,2018-04-11,2510.097,12.339
5168,30939,845,1,2017-07-01,2017-07-03,2017-07-04,4013.547,4.147
5169,30939,558,6,2017-03-12,2017-03-16,2017-03-14,1291.861,6.645
5170,30939,241,3,2018-11-30,2018-12-07,2018-12-07,378.122,0.262
5171,30939,331,1,2018-12-16,2018-12-23,2018-12-17,1298.603,1.115
5172,28605,443,208,2017-03-17,2017-03-17,2017-03-25,835.503,149.656
5173,28605,78,20,2018-05-18,2018-05-27,2018-05-24,1181.471,23.687
5174,28605,199,206,2017-02-24,2017-03-02,2017-02-26,1014.409,197.735
5175,28605,983,2345,2017-11-06,2017-11-09,2017-11-12,975.076,2126.99
5176,28605,232,470,2017-10-08,2017-10-16,2017-10-09,893.172,374.583
5177,28605,943,397,2017-03-05,2017-03-12,2017-03-14,859.82,298.613
5178,28605,43,130,2018-02-05,2018-02-13,2018-02-09,1581.07,223.762
5179,28605,265,679,2018-02-25,2018-02-28,2018-03-04,1581.07,1168.726
5180,28605,323,9,2017-11-26,2017-12-03,2017-11-30,323.526,0.284
5181,28605,910,104,2017-06-28,2017-07-03,2017-06-28,837.154,75.059
5182,28605,923,88,2017-02-24,2017-03-04,2017-02-24,2790.239,294.438
5183,28605,219,52,2017-01-24,2017-01-29,2017-01-31,963.823,46.379
5184,28605,24,194,2018-05-28,2018-06-01,2018-06-05,2640.419,610.05
5185,28605,689,8,2018-09-22,2018-10-01,2018-09-23,1091.815,8.511
5186,28605,443,4,2018-06-02,2018-06-05,2018-06-03,835.503,2.878
5187,28605,937,3,2018-06-09,2018-06-18,2018-06-09,1395.712,4.417
5188,41020,921,614,2017-04-23,2017-05-01,2017-04-25,3917.426,2082.947
5189,41020,169,1130,2017-06-23,2017-06-29,2017-06-23,1600.155,1377.792
5190,41020,241,1451,2018-05-19,2018-05-28,2018-05-24,1465.875,1586.462
5191,41020,765,47,2018-08-17,2018-08-18,2018-08-26,1693.735,61.431
5192,41020,568,162,2017-06-05,2017-06-07,2017-06-10,1636.591,203.06
5193,41020,744,44,2017-07-10,2017-07-16,2017-07-11,1469.986,48.277
5194,41020,899,8,2018-11-09,2018-11-18,2018-11-11,1702.685,10.524
5195,41020,624,1,2018-07-02,2018-07-04,2018-07-04,1457.303,1.085
5196,13363,988,3358,2018-06-12,2018-06-21,2018-06-14,161.176,0
5197,13363,805,404,2017-06-12,2017-06-12,2017-06-14,2797.305,1073.482
5198,13363,715,1,2017-05-03,2017-05-08,2017-05-04,494.045,0.206
5199,17293,999,1640,2018-06-05,2018-06-13,2018-06-11,1230.647,1347.689
5200,17293,472,162,2018-09-08,2018-09-11,2018-09-13,1101.797,114.694
5201,17293,358,10,2017-10-05,2017-10-06,2017-10-14,2040.591,15.369
5202,17293,99,1,2017-05-22,2017-05-24,2017-05-25,3258.987,2.613
5203,17293,613,5,2017-07-21,2017-07-28,2017-07-28,2940.029,11.656
5204,17293,18,2,2017-08-19,2017-08-25,2017-08-22,3742.78,6.08
5205,44161,258,146,2018-11-02,2018-11-04,2018-11-03,898.233,96.565
5206,44161,772,165,2017-05-20,2017-05-20,2017-05-20,2463.93,394.753
5207,44161,111,16,2017-12-18,2017-12-20,2017-12-23,2154.885,32.812
5208,44161,468,268,2018-05-26,2018-06-02,2018-06-02,3759.445,1025.036
5209,44161,896,37,2017-04-09,2017-04-10,2017-04-13,253.906,0
5210,44161,151,4,2017-10-15,2017-10-20,2017-10-17,984.99,3.029
5211,44161,676,3,2017-03-07,2017-03-10,2017-03-09,1483.546,3.926
5212,44161,201,1,2017-05-03,2017-05-09,2017-05-12,979.5,0.751
5213,27520,222,1093,2018-01-18,2018-01-18,2018-01-23,963.823,1181.935
5214,27520,489,152,2018-03-22,2018-03-27,2018-03-30,2527.364,551.513
5215,27520,409,27,2017-08-18,2017-08-18,2017-08-22,132.059,0
5216,27520,421,3,2017-10-05,2017-10-05,2017-10-08,835.503,2.617
5217,27520,813,4,2017-06-22,2017-06-24,2017-06-30,863.718,3.673
5218,27520,279,1,2018-06-10,2018-06-11,2018-06-12,1589.96,2.101
5219,27520,201,3,2017-05-01,2017-05-05,2017-05-10,190.118,0
5220,27520,220,1,2018-11-07,2018-11-14,2018-11-12,1596.495,2.112
5221,56965,382,17,2017-04-05,2017-04-05,2017-04-12,252.983,0
5222,56965,111,108,2018-09-07,2018-09-11,2018-09-10,2154.885,87.463
5223,56965,291,69,2018-04-05,2018-04-11,2018-04-08,2154.885,55.879
5224,56965,795,34,2018-05-09,2018-05-18,2018-05-16,1014.178,10.602
5225,56965,202,2,2018-07-21,2018-07-28,2018-07-28,328.533,0.025
5226,56965,226,4,2018-02-26,2018-03-03,2018-03-03,3272.306,5.191
5227,56965,922,2,2018-07-22,2018-07-27,2018-07-30,249.885,0
5228,19404,560,199,2018-03-23,2018-04-01,2018-04-01,190.118,0
5229,19404,751,453,2018-05-22,2018-05-24,2018-05-30,2527.364,277.474
5230,19404,434,8,2017-06-27,2017-07-02,2017-06-27,997.175,1.534
5231,19404,447,11,2017-03-17,2017-03-25,2017-03-26,164.503,0
5232,19404,191,3,2018-04-13,2018-04-16,2018-04-21,2915.335,2.158
5233,19404,726,2,2017-05-11,2017-05-12,2017-05-16,707.221,0.224
5234,19404,839,1,2017-02-25,2017-03-02,2017-02-26,1906.875,0.442
5235,20163,91,1712,2018-10-12,2018-10-16,2018-10-14,3238.663,6184.094
5236,20163,649,77,2018-10-28,2018-11-04,2018-10-28,639.735,32.155
5237,20163,892,456,2018-07-15,2018-07-21,2018-07-17,1010.432,398.208
5238,20163,614,182,2018-01-25,2018-01-27,2018-01-25,1898.832,357.682
5239,20163,771,11,2018-04-29,2018-05-03,2018-05-07,1887.91,21.47
5240,20163,880,16,2018-08-03,2018-08-11,2018-08-05,608.234,6.062
5241,20163,992,4,2017-05-11,2017-05-15,2017-05-14,825.329,2.583
5242,20163,458,1,2017-10-03,2017-10-08,2017-10-05,765.001,0.572
5243,20163,173,2,2017-08-12,2017-08-14,2017-08-21,1262.995,2.367
5244,46065,222,667,2018-12-09,2018-12-15,2018-12-15,1303.205,1262.663
5245,46065,164,1081,2018-04-17,2018-04-22,2018-04-18,2363.331,4208.88
5246,46065,96,904,2018-06-27,2018-06-29,2018-06-29,2233.912,3298.96
5247,46065,931,793,2017-06-07,2017-06-13,2017-06-10,941.736,960.288
5248,46065,13,2281,2017-08-16,2017-08-16,2017-08-24,936.791,2740.906
5249,46065,155,594,2018-04-19,2018-04-23,2018-04-28,1843.13,1729.66
5250,46065,788,22,2017-06-11,2017-06-14,2017-06-14,0.0,0
5251,46065,511,156,2018-08-04,2018-08-11,2018-08-09,1518.494,358.691
5252,46065,393,15,2017-05-25,2017-06-01,2017-05-28,2563.284,64.062
5253,46065,202,24,2018-01-30,2018-01-30,2018-01-30,1721.686,64.385
5254,46065,487,84,2018-05-06,2018-05-12,2018-05-13,1720.108,225.098
5255,46065,162,11,2018-02-23,2018-03-03,2018-02-28,613.179,6.501
5256,46065,110,6,2017-02-14,2017-02-17,2017-02-22,938.188,7.226
5257,46065,263,3,2018-07-14,2018-07-17,2018-07-14,2215.867,10.846
5258,46065,759,3,2017-01-16,2017-01-25,2017-01-21,1787.212,8.419
5259,46065,192,1,2018-06-26,2018-07-04,2018-06-30,2203.02,3.591
5260,49019,41,271,2018-05-17,2018-05-25,2018-05-21,1373.953,508.74
5261,49019,440,270,2017-06-21,2017-06-25,2017-06-29,78.096,0
5262,49019,807,31,2018-04-20,2018-04-24,2018-04-21,920.7,33.634
5263,49019,902,21,2017-11-19,2017-11-28,2017-11-22,2845.74,93.449
5264,49019,104,20,2017-10-12,2017-10-16,2017-10-12,1912.837,56.385
5265,49019,288,5,2017-10-18,2017-10-19,2017-10-26,552.527,2.207
5266,49019,644,9,2018-09-27,2018-09-27,2018-10-04,600.39,4.726
5267,49019,249,3,2018-10-21,2018-10-25,2018-10-28,1039.032,3.875
5268,49019,873,22,2018-02-11,2018-02-13,2018-02-19,2969.138,102.644
5269,12207,717,2597,2017-10-22,2017-10-22,2017-10-23,3593.439,9059.402
5270,12207,872,413,2018-12-04,2018-12-12,2018-12-06,1280.259,428.814
5271,12207,51,47,2018-09-16,2018-09-17,2018-09-20,1927.771,81.034
5272,12207,55,322,2017-05-08,2017-05-10,2017-05-09,111.221,0
5273,12207,272,1,2018-01-17,2018-01-25,2018-01-25,1161.524,0.913
5274,33709,243,1060,2017-07-05,2017-07-07,2017-07-09,4321.497,4811.834
5275,33709,588,2126,2017-05-22,2017-05-22,2017-05-26,965.128,1596.193
5276,33709,191,25,2018-01-27,2018-01-27,2018-02-03,4157.916,108.87
5277,33709,394,129,2018-05-05,2018-05-05,2018-05-06,1949.281,240.16
5278,33709,878,22,2018-01-01,2018-01-09,2018-01-03,2602.605,57.182
5279,33709,104,36,2018-03-15,2018-03-21,2018-03-24,3048.726,111.699
5280,33709,9,8,2018-09-26,2018-10-04,2018-10-05,2602.605,20.793
5281,33709,235,43,2017-12-27,2017-12-27,2017-12-29,2370.272,100.488
5282,33709,663,2,2017-07-20,2017-07-25,2017-07-29,335.052,0.079
5283,21225,56,2043,2018-01-30,2018-02-02,2018-02-05,2777.224,7926.489
5284,21225,435,340,2018-07-26,2018-07-28,2018-07-30,2160.463,990.711
5285,21225,502,39,2018-04-21,2018-04-26,2018-04-27,1028.241,44.482
5286,21225,525,16,2018-09-05,2018-09-05,2018-09-06,707.221,10.205
5287,21225,439,4,2018-07-19,2018-07-25,2018-07-25,523.357,1.399
5288,42222,854,2726,2017-03-06,2017-03-11,2017-03-13,1785.288,4934.793
5289,42222,951,188,2017-10-16,2017-10-22,2017-10-22,711.402,94.266
5290,42222,622,7,2017-06-26,2017-06-26,2017-06-26,764.2,3.96
5291,42222,346,84,2017-12-10,2017-12-14,2017-12-19,1059.992,77.807
5292,42222,265,7,2018-01-01,2018-01-10,2018-01-07,1897.319,13.628
5293,42222,156,51,2018-10-08,2018-10-11,2018-10-15,765.895,28.959
5294,42222,400,67,2017-08-20,2017-08-27,2017-08-22,740.118,35.94
5295,42222,657,3,2018-08-29,2018-08-30,2018-09-06,1647.912,4.929
5296,42222,473,3,2018-07-18,2018-07-18,2018-07-27,1124.892,3.016
5297,42222,101,2,2017-04-26,2017-05-05,2017-05-04,1481.032,2.879
5298,42222,592,4,2017-05-05,2017-05-08,2017-05-05,3197.791,14.127
5299,50452,40,49,2017-09-11,2017-09-17,2017-09-15,448.555,11.334
5300,50452,193,873,2018-08-31,2018-09-05,2018-09-01,867.556,771.457
5301,50452,856,93,2017-01-29,2017-01-30,2017-02-03,867.515,82.177
5302,50452,631,2,2017-02-21,2017-02-28,2017-02-25,3231.427,9.128
5303,50452,326,28,2018-12-09,2018-12-15,2018-12-14,1160.633,37.52
5304,50452,551,2,2018-03-14,2018-03-21,2018-03-22,1932.325,5.083
5305,53954,490,387,2018-11-30,2018-12-04,2018-12-06,1192.92,329.941
5306,53954,618,1016,2018-06-22,2018-06-23,2018-06-23,1723.021,1380.44
5307,53954,380,269,2017-01-05,2017-01-14,2017-01-10,1458.932,297.661
5308,53954,163,43,2017-05-21,2017-05-23,2017-05-30,736.585,17.925
5309,53954,812,6,2017-01-02,2017-01-10,2017-01-11,1002.081,4.022
5310,53954,803,2,2017-09-04,2017-09-06,2017-09-10,1073.339,1.477
5311,53954,699,18,2018-09-12,2018-09-18,2018-09-18,736.585,7.503
5312,14044,147,788,2018-01-25,2018-01-28,2018-02-02,1095.421,153.313
5313,14044,818,251,2018-04-16,2018-04-18,2018-04-16,778.374,29.37
5314,14044,56,2,2017-06-10,2017-06-13,2017-06-12,1914.631,0.79
5315,14044,811,12,2017-04-09,2017-04-18,2017-04-15,1660.262,3.993
5316,14044,188,43,2017-01-02,2017-01-05,2017-01-03,1991.099,17.787
5317,14044,889,1,2018-01-08,2018-01-13,2018-01-15,991.036,0.169
5318,14044,488,3,2018-04-01,2018-04-04,2018-04-07,1615.692,0.965
5319,42976,443,47,2018-04-22,2018-04-30,2018-04-24,896.385,3.274
5320,42976,160,6,2018-09-17,2018-09-17,2018-09-23,1353.448,0.738
5321,42976,270,1,2018-08-24,2018-09-02,2018-09-01,552.527,0.029
5322,42976,508,5,2018-12-20,2018-12-23,2018-12-23,770.15,0.275
5323,42976,400,1,2017-03-25,2017-03-28,2017-04-02,1168.283,0.101
5324,23198,851,66,2017-11-06,2017-11-06,2017-11-12,51.124,0
5325,23198,471,57,2018-08-16,2018-08-20,2018-08-16,2276.942,178.787
5326,23198,146,89,2017-05-12,2017-05-14,2017-05-14,313.271,1.874
5327,23198,697,2,2017-05-01,2017-05-04,2017-05-07,366.299,0.21
5328,23198,32,4,2017-10-24,2017-10-26,2017-10-28,1254.861,6.06
5329,23198,700,10,2018-08-27,2018-09-01,2018-08-30,1138.265,13.3
5330,23198,217,1,2017-10-01,2017-10-03,2017-10-08,1176.058,1.39
5331,23198,934,1,2017-08-09,2017-08-12,2017-08-13,235.153,0
5332,26215,943,514,2017-05-08,2017-05-08,2017-05-17,643.706,69.429
5333,26215,552,1315,2017-02-19,2017-02-23,2017-02-24,3197.791,1497.564
5334,26215,311,351,2017-06-22,2017-06-24,2017-06-26,3238.663,405.368
5335,26215,16,38,2018-03-17,2018-03-18,2018-03-18,3146.701,42.513
5336,26215,80,7,2017-10-12,2017-10-14,2017-10-16,172.488,0
5337,26215,307,1,2018-09-22,2018-09-29,2018-09-29,584.53,0.112
5338,26215,738,1,2017-06-30,2017-07-04,2017-07-08,3123.851,1.11
5339,30273,725,2,2017-07-10,2017-07-12,2017-07-16,1527.847,2.129
5340,39336,826,375,2018-10-31,2018-10-31,2018-11-05,2745.766,508.108
5341,39336,680,79,2018-05-25,2018-05-25,2018-05-29,2143.47,80.681
5342,39336,988,4,2018-07-02,2018-07-08,2018-07-02,655.088,0.787
5343,39336,206,1,2018-08-07,2018-08-11,2018-08-15,3123.044,1.564
5344,55625,284,1887,2017-03-19,2017-03-22,2017-03-27,1611.474,4947.028
5345,55625,540,4,2018-05-10,2018-05-10,2018-05-19,984.864,5.476
5346,55625,308,32,2018-04-21,2018-04-29,2018-04-21,1633.052,85.273
5347,55625,488,3,2017-08-15,2017-08-20,2017-08-24,733.91,2.602
5348,59018,492,618,2017-12-20,2017-12-22,2017-12-20,627.934,195.854
5349,59018,749,319,2017-10-18,2017-10-22,2017-10-27,2029.596,533.203
5350,59018,34,44,2018-11-09,2018-11-15,2018-11-18,1359.157,45.037
5351,59018,739,619,2017-10-24,2017-10-25,2017-10-25,2410.697,1262.622
5352,59018,63,75,2017-11-25,2017-12-04,2017-12-03,1792.95,108.209
5353,59018,970,100,2017-03-14,2017-03-23,2017-03-16,2563.284,218.724
5354,59018,915,52,2017-04-24,2017-04-30,2017-05-03,2395.973,105.329
5355,59018,565,3,2017-10-24,2017-10-31,2017-10-26,1048.521,2.17
5356,23195,424,191,2017-01-15,2017-01-23,2017-01-24,3817.14,907.298
5357,23195,146,29,2018-04-30,2018-05-03,2018-04-30,1242.017,36.896
5358,23195,568,15,2018-03-16,2018-03-17,2018-03-19,1079.467,15.791
5359,23195,71,1,2017-07-29,2017-08-06,2017-07-30,921.377,0.839
5360,23195,874,2,2017-01-29,2017-01-29,2017-02-02,3682.56,9.137
5361,23195,439,2,2017-07-09,2017-07-09,2017-07-11,1150.29,2.297
5362,46548,730,21,2017-10-25,2017-11-03,2017-11-03,488.811,2.417
5363,46548,799,1,2017-12-12,2017-12-12,2017-12-12,464.899,0.101
5364,46548,897,87,2018-08-01,2018-08-05,2018-08-04,3405.338,164.692
5365,44804,499,2256,2017-06-16,2017-06-16,2017-06-22,859.82,222.28
5366,44804,632,396,2017-03-22,2017-03-28,2017-03-28,197.054,0
5367,44804,453,397,2018-12-08,2018-12-11,2018-12-09,2909.78,182.351
5368,44804,725,95,2017-12-25,2017-12-30,2017-12-28,1548.205,20.87
5369,44804,720,175,2017-06-11,2017-06-17,2017-06-15,1242.832,29.039
5370,44804,470,40,2017-09-13,2017-09-13,2017-09-18,1041.021,5.217
5371,44804,155,17,2018-10-21,2018-10-21,2018-10-26,964.928,1.989
5372,44804,128,79,2018-07-29,2018-08-04,2018-08-04,1091.815,11.009
5373,44804,695,1,2018-04-16,2018-04-23,2018-04-25,1143.126,0.148
5374,44804,381,4,2017-01-08,2017-01-08,2017-01-08,2484.591,1.538
5375,33508,161,94,2017-06-28,2017-07-01,2017-07-05,1783.591,80.021
5376,33508,845,380,2018-10-16,2018-10-18,2018-10-16,2769.362,538.43
5377,33508,944,336,2017-08-28,2017-08-29,2017-09-05,1124.778,159.015
5378,33508,884,524,2017-06-23,2017-06-28,2017-06-30,1188.15,267.041
5379,33508,463,241,2018-08-21,2018-08-23,2018-08-24,204.941,0
5380,33508,820,58,2018-03-13,2018-03-17,2018-03-19,1783.591,49.375
5381,33508,164,13,2018-10-13,2018-10-17,2018-10-20,2595.052,17.12
5382,33508,121,121,2018-06-06,2018-06-13,2018-06-10,1057.674,52.605
5383,33508,435,4,2018-07-10,2018-07-10,2018-07-19,2013.266,3.932
5384,33508,443,1,2017-01-22,2017-01-22,2017-01-29,946.0,0.371
5385,33508,622,1,2018-08-20,2018-08-23,2018-08-27,1199.315,0.516
5386,33508,627,1,2017-08-08,2017-08-13,2017-08-14,1087.923,0.452
5387,37633,884,11,2018-05-24,2018-05-25,2018-05-29,1959.365,4.811
5388,37633,71,19,2017-11-15,2017-11-19,2017-11-18,939.176,3.201
5389,37633,732,11,2018-04-27,2018-04-30,2018-04-27,1584.627,3.725
5390,37633,880,3,2017-07-24,2017-08-02,2017-08-01,1623.255,1.046
5391,37633,977,1,2017-10-12,2017-10-21,2017-10-14,1095.421,0.21
5392,13250,104,1014,2017-09-14,2017-09-18,2017-09-19,2860.143,3953.685
5393,13250,416,39,2017-10-04,2017-10-09,2017-10-10,4025.767,221.299
5394,13250,748,27,2018-06-17,2018-06-22,2018-06-19,169.99,0
5395,13250,971,10,2018-08-12,2018-08-20,2018-08-21,3917.474,55.094
5396,13250,554,4,2018-01-16,2018-01-25,2018-01-20,2167.747,11.378
5397,13250,640,2,2017-08-18,2017-08-20,2017-08-20,4089.927,11.544
5398,13250,338,1,2018-03-23,2018-03-29,2018-03-28,1409.255,1.689
5399,13250,412,2,2017-05-15,2017-05-20,2017-05-15,108.681,0
5400,38842,221,279,2018-08-14,2018-08-21,2018-08-14,1749.994,206.481
5401,38842,145,177,2018-01-03,2018-01-04,2018-01-05,1761.163,132.003
