Order_ID,Product_ID,Customer_ID,Quantity,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
5271,761,935,7,2018-09-16,2018-09-17,2018-09-20,2790.274,17.735
5272,761,360,1,2017-05-08,2017-05-10,2017-05-09,3319.87,3.006
5273,762,173,14,2018-01-17,2018-01-25,2018-01-25,3971.18,62.861
5274,762,593,121,2017-07-05,2017-07-07,2017-07-09,1425.605,199.367
5275,762,643,10,2017-05-22,2017-05-22,2017-05-26,7475.136,84.026
5276,762,566,7,2018-01-27,2018-01-27,2018-02-03,1343.284,10.89
5277,762,138,12,2018-05-05,2018-05-05,2018-05-06,1234.193,17.207
5278,762,499,15,2018-01-01,2018-01-09,2018-01-03,1014.819,17.835
5279,762,466,2,2018-03-15,2018-03-21,2018-03-24,142.391,0.43
5280,763,833,1043,2018-09-26,2018-10-04,2018-10-05,5297.185,7493.41
5281,763,587,45,2017-12-27,2017-12-27,2017-12-29,6184.222,376.934
5282,763,663,3,2017-07-20,2017-07-25,2017-07-29,6298.429,25.589
5283,763,475,4,2018-01-30,2018-02-02,2018-02-05,7475.204,40.443
5284,764,164,901,2018-07-26,2018-07-28,2018-07-30,117.436,141.476
5285,764,750,592,2018-04-21,2018-04-26,2018-04-27,1218.609,704.303
5286,764,198,168,2018-09-05,2018-09-05,2018-09-06,2034.994,328.492
5287,764,231,59,2018-07-19,2018-07-25,2018-07-25,2178.911,123.326
5288,764,757,29,2017-03-06,2017-03-11,2017-03-13,702.716,20.471
5289,764,932,12,2017-10-16,2017-10-22,2017-10-22,226.907,3.116
5290,764,793,10,2017-06-26,2017-06-26,2017-06-26,529.925,5.439
5291,765,706,2597,2017-12-10,2017-12-14,2017-12-19,861.571,2518.86
5292,765,572,126,2018-01-01,2018-01-10,2018-01-07,1110.367,155.563
5293,765,653,10,2018-10-08,2018-10-11,2018-10-15,790.602,8.944
5294,765,255,24,2017-08-20,2017-08-27,2017-08-22,1414.065,37.386
5295,765,807,14,2018-08-29,2018-08-30,2018-09-06,866.253,13.649
5296,765,786,1,2018-07-18,2018-07-18,2018-07-27,778.978,0.882
5297,765,507,1,2017-04-26,2017-05-05,2017-05-04,3206.211,3.465
5298,766,248,56,2017-05-05,2017-05-08,2017-05-05,984.204,51.139
5299,766,12,17,2017-09-11,2017-09-17,2017-09-15,0.0,0.751
5300,766,404,139,2018-08-31,2018-09-05,2018-09-01,1001.662,129.078
5301,766,884,14,2017-01-29,2017-01-30,2017-02-03,2732.324,34.395
5302,766,152,112,2017-02-21,2017-02-28,2017-02-25,1354.13,138.863
5303,767,521,69,2018-12-09,2018-12-15,2018-12-14,1060.94,84.75
5304,767,681,13,2018-03-14,2018-03-21,2018-03-22,1110.367,16.678
5305,767,796,33,2018-11-30,2018-12-04,2018-12-06,661.762,25.968
5306,767,456,5,2018-06-22,2018-06-23,2018-06-23,352.972,2.228
5307,767,99,1,2017-01-05,2017-01-14,2017-01-10,1313.009,1.507
5308,768,48,8,2017-05-21,2017-05-23,2017-05-30,1218.609,16.533
5309,768,61,972,2017-01-02,2017-01-10,2017-01-11,2252.416,3645.618
5310,768,415,116,2017-09-04,2017-09-06,2017-09-10,2178.911,421.184
5311,768,741,22,2018-09-12,2018-09-18,2018-09-18,2179.448,79.899
5312,768,938,8,2018-01-25,2018-01-28,2018-02-02,2163.881,28.851
5313,768,735,3,2018-04-16,2018-04-18,2018-04-16,2794.473,13.901
5314,768,835,2,2017-06-10,2017-06-13,2017-06-12,2842.374,9.423
5315,769,747,18,2017-04-09,2017-04-18,2017-04-15,831.721,6.929
5316,769,643,220,2017-01-02,2017-01-05,2017-01-03,6693.46,647.723
5317,769,122,8,2018-01-08,2018-01-13,2018-01-15,1263.901,4.589
5318,769,14,25,2018-04-01,2018-04-04,2018-04-07,216.37,2.907
5319,769,793,4,2018-04-22,2018-04-30,2018-04-24,831.721,1.54
5320,770,238,762,2018-09-17,2018-09-17,2018-09-23,398.786,94.043
5321,770,579,389,2018-08-24,2018-09-02,2018-09-01,398.786,48.009
5322,770,939,76,2018-12-20,2018-12-23,2018-12-23,1146.39,25.005
5323,770,634,112,2017-03-25,2017-03-28,2017-04-02,1539.371,48.953
5324,770,709,18,2017-11-06,2017-11-06,2017-11-12,1702.039,8.673
5325,770,266,5,2018-08-16,2018-08-20,2018-08-16,1239.964,1.774
5326,770,642,1,2017-05-12,2017-05-14,2017-05-14,509.869,0.154
5327,771,34,2513,2017-05-01,2017-05-04,2017-05-07,1934.409,6129.799
5328,771,559,382,2017-10-24,2017-10-26,2017-10-28,2204.658,1058.685
5329,771,614,102,2018-08-27,2018-09-01,2018-08-30,247.812,37.339
5330,771,375,11,2017-10-01,2017-10-03,2017-10-08,1329.746,18.656
5331,771,498,4,2017-08-09,2017-08-12,2017-08-13,2445.705,12.271
5332,771,667,1,2017-05-08,2017-05-08,2017-05-17,1536.808,1.951
5333,772,833,264,2017-02-19,2017-02-23,2017-02-24,5297.185,2663.796
5334,772,304,210,2017-06-22,2017-06-24,2017-06-26,7722.256,3079.912
5335,772,185,175,2018-03-17,2018-03-18,2018-03-18,3949.225,1320.644
5336,772,824,1089,2017-10-12,2017-10-14,2017-10-16,7722.256,15971.543
5337,772,571,313,2018-09-22,2018-09-29,2018-09-29,8031.886,4773.412
5338,772,220,10,2017-06-30,2017-07-04,2017-07-08,7688.794,146.031
5339,772,551,109,2017-07-10,2017-07-12,2017-07-16,7876.3,1630.305
5340,772,568,45,2018-10-31,2018-10-31,2018-11-05,8094.6,691.599
5341,772,489,7,2018-05-25,2018-05-25,2018-05-29,7172.998,95.409
5342,772,538,1,2018-07-02,2018-07-08,2018-07-02,5716.906,10.882
5343,772,676,3,2018-08-07,2018-08-11,2018-08-15,7769.628,44.267
5344,772,139,1,2017-03-19,2017-03-22,2017-03-27,4252.643,8.119
5345,773,495,480,2018-05-10,2018-05-10,2018-05-19,2740.566,2341.396
5346,773,980,149,2018-04-21,2018-04-29,2018-04-21,1981.543,529.119
5347,773,863,511,2017-08-15,2017-08-20,2017-08-24,1765.71,1621.843
5348,773,574,35,2017-12-20,2017-12-22,2017-12-20,1613.155,101.752
5349,773,302,9,2017-10-18,2017-10-22,2017-10-27,2657.921,42.601
5350,773,937,13,2018-11-09,2018-11-15,2018-11-18,2750.214,63.632
5351,773,608,1,2017-10-24,2017-10-25,2017-10-25,1981.543,3.551
5352,773,726,5,2017-11-25,2017-12-04,2017-12-03,1419.958,12.847
5353,774,92,1605,2017-03-14,2017-03-23,2017-03-16,2195.208,3816.89
5354,774,163,1645,2017-04-24,2017-04-30,2017-05-03,1200.559,2178.954
5355,774,18,736,2017-10-24,2017-10-31,2017-10-26,2204.658,1757.666
5356,774,736,345,2017-01-15,2017-01-23,2017-01-24,1172.294,446.656
5357,774,426,133,2018-04-30,2018-05-03,2018-04-30,196.367,34.707
5358,774,575,42,2018-03-16,2018-03-17,2018-03-19,2176.512,99.05
5359,774,299,3,2017-07-29,2017-08-06,2017-07-30,1660.93,5.437
5360,775,858,872,2017-01-29,2017-01-29,2017-02-02,3292.37,3289.94
5361,775,169,330,2017-07-09,2017-07-09,2017-07-11,3255.079,1231.155
5362,775,109,1,2017-10-25,2017-11-03,2017-11-03,2796.932,3.214
5363,775,576,10,2017-12-12,2017-12-12,2017-12-12,3612.31,41.34
5364,775,315,12,2018-08-01,2018-08-05,2018-08-04,1638.366,22.87
5365,775,552,15,2017-06-16,2017-06-16,2017-06-22,3445.032,59.178
5366,775,898,2,2017-03-22,2017-03-28,2017-03-28,3354.896,7.687
5367,775,866,1,2018-12-08,2018-12-11,2018-12-09,1501.295,1.751
5368,776,576,1008,2017-12-25,2017-12-30,2017-12-28,1368.35,2239.191
5369,776,428,1091,2017-06-11,2017-06-17,2017-06-15,1536.808,2711.417
5370,776,865,722,2017-09-13,2017-09-13,2017-09-18,2080.251,2408.88
5371,776,352,28,2018-10-21,2018-10-21,2018-10-26,1556.143,70.435
5372,776,361,10,2018-07-29,2018-08-04,2018-08-04,2179.448,34.918
5373,776,777,107,2018-04-16,2018-04-23,2018-04-25,1321.047,229.765
5374,776,19,32,2017-01-08,2017-01-08,2017-01-08,772.875,41.241
5375,776,102,4,2017-06-28,2017-07-01,2017-07-05,1338.024,8.696
5376,776,43,1,2018-10-16,2018-10-18,2018-10-16,2181.41,3.495
5377,776,473,1,2017-08-28,2017-08-29,2017-09-05,2171.926,3.48
5378,777,114,67,2017-06-23,2017-06-28,2017-06-30,293.583,28.057
5379,777,654,166,2018-08-21,2018-08-23,2018-08-24,2477.578,511.382
5380,777,933,192,2018-03-13,2018-03-17,2018-03-19,2145.474,513.762
5381,777,853,99,2018-10-13,2018-10-17,2018-10-20,1241.685,155.856
5382,777,521,22,2018-06-06,2018-06-13,2018-06-10,1425.176,39.555
5383,777,947,25,2018-07-10,2018-07-10,2018-07-19,2150.774,67.058
5384,778,133,2286,2017-01-22,2017-01-22,2017-01-29,2225.893,8100.591
5385,778,485,121,2018-08-20,2018-08-23,2018-08-27,2048.932,395.432
5386,778,560,146,2017-08-08,2017-08-13,2017-08-14,1402.245,330.127
5387,778,549,143,2018-05-24,2018-05-25,2018-05-29,1056.862,246.444
5388,778,537,12,2017-11-15,2017-11-19,2017-11-18,2048.932,39.216
5389,778,44,12,2018-04-27,2018-04-30,2018-04-27,262.211,5.833
5390,778,221,1,2017-07-24,2017-08-02,2017-08-01,262.211,0.486
5391,778,955,1,2017-10-12,2017-10-21,2017-10-14,667.151,1.117
5392,778,868,1,2017-09-14,2017-09-18,2017-09-19,583.219,0.986
5393,779,755,1548,2017-10-04,2017-10-09,2017-10-10,35.543,126.435
5394,779,506,1236,2018-06-17,2018-06-22,2018-06-19,2848.996,3421.2
5395,779,413,865,2018-08-12,2018-08-20,2018-08-21,3430.588,2874.625
5396,779,366,800,2018-01-16,2018-01-25,2018-01-20,2572.359,2003.063
5397,779,105,39,2017-08-18,2017-08-20,2017-08-20,2726.715,103.397
5398,779,877,630,2018-03-23,2018-03-29,2018-03-28,3753.849,2288.106
5399,779,149,232,2017-05-15,2017-05-20,2017-05-15,3430.588,770.998
5400,779,45,187,2018-08-14,2018-08-21,2018-08-14,2787.815,506.685
5401,779,819,103,2018-01-03,2018-01-04,2018-01-05,3857.72,384.302
5402,779,114,188,2018-02-18,2018-02-20,2018-02-23,3934.647,715.254
5403,779,832,102,2018-01-02,2018-01-11,2018-01-09,2755.508,273.227
5404,779,594,61,2017-11-05,2017-11-06,2017-11-13,2364.652,140.636
5405,779,573,7,2017-11-12,2017-11-21,2017-11-12,121.994,1.15
5406,779,747,6,2018-02-10,2018-02-10,2018-02-16,2372.854,13.88
5407,780,247,556,2017-10-07,2017-10-10,2017-10-13,2256.563,313.687
5408,780,683,7,2018-01-28,2018-02-01,2018-01-29,3612.31,6.271
5409,780,41,83,2017-11-26,2017-11-29,2017-11-29,2413.796,50.019
5410,780,268,4,2018-07-19,2018-07-20,2018-07-24,3370.939,3.347
5411,780,735,3,2017-01-24,2017-01-31,2017-01-25,492.251,0.398
5412,780,543,4,2018-05-04,2018-05-08,2018-05-04,1654.128,1.667
5413,780,37,1,2017-09-04,2017-09-08,2017-09-12,2747.622,0.684
5414,780,151,1,2017-03-23,2017-03-30,2017-03-25,1501.295,0.379
5415,781,131,26,2018-05-09,2018-05-17,2018-05-10,1622.11,5.078
5416,781,649,928,2017-11-22,2017-11-28,2017-11-27,1622.11,181.241
5417,781,271,3,2017-03-28,2017-04-02,2017-04-01,1549.607,0.561
5418,781,813,1,2017-05-24,2017-05-28,2017-05-24,1637.877,0.197
5419,782,555,92,2017-11-26,2017-11-29,2017-12-03,3934.525,581.61
5420,782,500,189,2017-11-22,2017-11-23,2017-11-25,3718.545,1130.064
5421,782,317,199,2017-06-25,2017-06-29,2017-07-01,886.044,295.54
5422,782,883,207,2017-11-09,2017-11-11,2017-11-10,2017.365,678.977
5423,782,911,82,2018-11-20,2018-11-22,2018-11-23,2339.413,310.865
5424,782,707,17,2017-01-03,2017-01-08,2017-01-11,3488.627,95.445
5425,782,479,3,2017-10-21,2017-10-26,2017-10-29,3465.304,16.732
5426,782,425,3,2017-11-01,2017-11-07,2017-11-06,2535.905,12.308
5427,782,256,3,2017-12-04,2017-12-05,2017-12-09,2747.622,13.316
5428,782,364,2,2018-12-18,2018-12-21,2018-12-21,2225.5,7.221
5429,782,271,1,2018-11-29,2018-11-30,2018-12-07,2535.905,4.103
5430,783,984,2276,2018-03-21,2018-03-27,2018-03-29,626.139,604.785
5431,783,173,241,2017-06-29,2017-07-08,2017-07-06,2711.066,261.509
5432,783,899,453,2018-08-21,2018-08-23,2018-08-21,1499.089,275.783
5433,783,915,30,2017-10-25,2017-10-27,2017-10-30,1010.985,12.509
5434,783,265,24,2017-05-16,2017-05-18,2017-05-19,1209.937,11.884
5435,783,934,16,2018-07-26,2018-08-03,2018-07-30,1425.893,9.28
5436,783,324,37,2018-10-03,2018-10-04,2018-10-04,125.984,2.559
5437,783,347,3,2018-05-09,2018-05-18,2018-05-09,1093.438,1.348
5438,783,526,3,2017-05-07,2017-05-09,2017-05-08,1112.072,1.37
5439,784,420,1,2017-02-24,2017-02-27,2017-02-28,801.041,0.738
5440,784,323,1,2017-12-30,2018-01-01,2018-01-05,438.843,0.424
5441,785,324,712,2017-03-04,2017-03-09,2017-03-10,1251.834,513.506
5442,785,618,185,2017-06-09,2017-06-14,2017-06-13,196.367,25.25
5443,785,744,18,2018-12-01,2018-12-05,2018-12-02,1292.684,13.389
5444,785,856,1,2018-04-07,2018-04-13,2018-04-14,1251.834,0.721
5445,786,332,195,2017-10-22,2017-10-23,2017-10-24,1210.585,491.382
5446,786,246,176,2017-06-26,2017-07-01,2017-07-01,1325.376,483.89
5447,786,841,55,2017-10-30,2017-10-30,2017-11-02,1373.05,156.457
5448,786,115,185,2017-05-02,2017-05-06,2017-05-10,1207.707,465.119
5449,786,235,45,2018-02-23,2018-02-28,2018-03-04,1102.069,103.634
5450,786,797,5,2017-05-18,2017-05-19,2017-05-24,1348.969,13.983
5451,786,818,92,2018-01-30,2018-02-08,2018-02-07,1659.415,314.375
5452,786,826,4,2017-07-17,2017-07-22,2017-07-23,3385.879,27.473
5453,787,190,504,2017-11-26,2017-12-03,2017-11-29,33.637,40.737
5454,787,955,1165,2018-06-26,2018-06-27,2018-06-29,3025.893,3463.013
5455,787,286,983,2018-02-20,2018-02-24,2018-02-24,3759.286,3618.712
5456,787,496,174,2017-01-24,2017-01-27,2017-02-02,2090.196,359.882
5457,787,526,461,2018-11-02,2018-11-08,2018-11-02,3181.382,1439.614
5458,787,876,122,2018-04-04,2018-04-10,2018-04-07,24.272,8.757
5459,787,79,186,2017-06-30,2017-06-30,2017-07-08,3687.921,671.893
5460,787,592,38,2018-10-25,2018-10-30,2018-11-03,2767.107,103.453
5461,787,284,9,2018-03-01,2018-03-02,2018-03-08,3614.145,31.869
5462,788,63,10,2018-04-05,2018-04-11,2018-04-09,1293.813,18.15
5463,788,280,109,2017-02-03,2017-02-12,2017-02-09,2482.128,372.768
5464,788,180,92,2018-07-12,2018-07-18,2018-07-13,1251.834,161.76
5465,788,631,136,2018-11-19,2018-11-21,2018-11-21,2611.528,488.874
5466,788,931,9,2018-06-12,2018-06-17,2018-06-15,2102.949,26.17
5467,788,198,23,2017-07-21,2017-07-21,2017-07-23,2034.994,64.768
5468,788,763,1,2018-04-21,2018-04-30,2018-04-27,1378.823,1.93
5469,789,412,36,2017-08-29,2017-08-29,2017-09-07,1183.777,27.076
5470,789,207,11,2017-07-10,2017-07-17,2017-07-13,1795.657,12.376
5471,789,7,16,2017-05-25,2017-05-29,2017-05-28,2713.794,26.957
5472,789,234,37,2017-02-26,2017-03-01,2017-03-05,2841.84,65.226
5473,789,147,1,2017-08-22,2017-08-30,2017-08-25,6693.46,4.111
5474,789,894,4,2018-08-31,2018-09-09,2018-09-01,1613.155,4.055
5475,790,363,2665,2018-02-17,2018-02-20,2018-02-17,1353.448,658.273
5476,790,263,389,2018-04-04,2018-04-10,2018-04-07,646.032,47.653
5477,790,564,518,2018-05-22,2018-05-27,2018-05-27,2393.308,222.752
5478,790,184,5,2017-03-17,2017-03-22,2017-03-26,626.514,0.595
5479,791,49,1958,2018-01-04,2018-01-04,2018-01-04,7408.691,8379.842
5480,791,487,187,2017-04-19,2017-04-23,2017-04-21,7889.633,851.927
5481,791,768,7,2018-09-25,2018-09-26,2018-09-25,6661.613,26.958
5482,791,89,16,2017-07-05,2017-07-09,2017-07-14,6276.536,58.083
5483,791,412,20,2017-11-17,2017-11-24,2017-11-26,7876.3,90.962
5484,791,540,5,2018-07-28,2018-08-03,2018-07-28,7143.498,20.638
5485,792,605,165,2017-09-26,2017-10-05,2017-10-04,263.419,13.632
5486,792,11,22,2018-09-20,2018-09-27,2018-09-26,512.63,3.263
5487,792,397,29,2018-06-20,2018-06-26,2018-06-26,3801.179,29.44
5488,792,564,30,2018-10-04,2018-10-10,2018-10-13,2451.382,19.781
5489,792,775,6,2017-10-23,2017-10-24,2017-10-28,262.211,0.494
5490,793,198,389,2017-02-17,2017-02-26,2017-02-24,2034.994,1235.248
5491,793,467,42,2017-06-16,2017-06-23,2017-06-20,1418.458,93.931
5492,793,651,82,2018-03-30,2018-04-02,2018-04-01,1853.504,237.721
5493,794,899,99,2017-11-27,2017-12-05,2017-12-02,7398.457,376.368
5494,794,682,118,2017-01-25,2017-02-01,2017-01-30,7889.633,478.182
5495,794,646,144,2018-01-19,2018-01-20,2018-01-26,7243.707,536.07
5496,794,847,19,2017-01-20,2017-01-26,2017-01-27,3843.419,37.757
5497,794,674,251,2017-09-30,2017-10-09,2017-10-08,6746.541,870.708
5498,794,505,16,2017-05-05,2017-05-14,2017-05-09,7889.633,64.838
5499,794,454,13,2017-09-15,2017-09-24,2017-09-20,5271.193,35.307
5500,794,841,9,2017-10-13,2017-10-14,2017-10-22,7899.852,36.518
5501,794,605,1,2018-08-31,2018-09-04,2018-09-05,7906.216,4.061
5502,795,316,2196,2018-11-15,2018-11-16,2018-11-15,325.27,1118.789
5503,795,488,923,2018-08-27,2018-08-31,2018-08-30,1589.905,2054.907
5504,795,460,91,2017-02-14,2017-02-22,2017-02-22,812.401,106.542
5505,795,720,84,2018-05-29,2018-06-05,2018-06-04,113.55,18.651
5506,795,67,30,2018-05-16,2018-05-24,2018-05-23,754.181,32.753
5507,795,540,20,2018-01-06,2018-01-13,2018-01-12,976.841,27.881
5508,795,613,1,2017-12-17,2017-12-18,2017-12-18,1473.233,2.068
5509,795,234,2,2017-04-29,2017-05-08,2017-05-03,3237.836,8.927
5510,795,892,1,2017-03-31,2017-04-09,2017-04-04,801.978,1.157
5511,796,970,33,2018-04-06,2018-04-08,2018-04-06,216.37,3.027
5512,796,71,10,2017-10-17,2017-10-17,2017-10-18,930.489,3.377
5513,796,766,1,2018-01-24,2018-02-01,2018-01-30,1080.916,0.389
5514,796,278,1,2017-10-12,2017-10-21,2017-10-18,488.811,0.186
5515,796,368,1,2017-10-01,2017-10-01,2017-10-10,1072.791,0.387
5516,796,724,2,2018-02-25,2018-03-02,2018-02-28,1080.916,0.779
5517,796,893,1,2017-10-11,2017-10-18,2017-10-16,1538.8,0.547
5518,797,892,201,2018-11-16,2018-11-17,2018-11-24,253.825,15.035
5519,797,687,574,2017-03-15,2017-03-16,2017-03-19,3592.943,514.816
5520,797,314,70,2018-10-31,2018-11-07,2018-11-04,1132.602,20.381
5521,797,458,37,2017-11-21,2017-11-22,2017-11-26,3579.279,33.061
5522,797,981,14,2017-04-01,2017-04-07,2017-04-08,991.198,3.589
5523,797,429,3,2018-06-13,2018-06-13,2018-06-22,1463.112,1.118
5524,797,646,2,2017-08-23,2017-09-01,2017-08-31,924.095,0.48
5525,798,709,607,2018-05-06,2018-05-08,2018-05-15,2477.578,1502.635
5526,798,365,309,2018-02-16,2018-02-20,2018-02-17,1861.665,578.536
5527,798,845,135,2017-11-17,2017-11-19,2017-11-20,1246.203,171.383
5528,798,450,27,2017-05-17,2017-05-18,2017-05-23,948.355,26.4
5529,798,798,314,2018-06-19,2018-06-22,2018-06-26,1546.48,490.968
5530,798,87,57,2018-01-30,2018-02-07,2018-01-30,121.679,9.584
5531,798,859,46,2018-08-30,2018-09-03,2018-09-04,3715.572,169.648
5532,798,87,4,2017-03-28,2017-04-06,2017-04-06,121.679,0.673
5533,798,99,1,2017-06-28,2017-06-29,2017-07-02,1866.009,1.877
5534,798,443,6,2017-03-06,2017-03-07,2017-03-08,1203.442,7.366
5535,799,914,1760,2018-11-14,2018-11-19,2018-11-18,6048.985,17303.552
5536,799,676,777,2018-08-23,2018-08-29,2018-08-28,7769.628,9794.272
5537,799,408,81,2017-08-09,2017-08-14,2017-08-12,7906.216,1038.859
5538,799,30,77,2017-12-18,2017-12-18,2017-12-18,4717.948,591.817
5539,799,36,1,2017-03-08,2017-03-13,2017-03-11,7547.497,12.247
5540,799,176,11,2018-06-02,2018-06-08,2018-06-05,6312.788,112.825
5541,799,169,1,2017-12-04,2017-12-11,2017-12-05,7590.883,12.317
5542,800,251,4868,2018-06-08,2018-06-12,2018-06-10,2657.921,22322.669
5543,800,736,501,2018-05-06,2018-05-08,2018-05-10,1112.072,985.894
5544,800,499,23,2017-08-11,2017-08-16,2017-08-15,930.489,38.188
5545,800,336,54,2018-04-07,2018-04-11,2018-04-07,1653.501,155.774
5546,800,705,85,2017-12-14,2017-12-19,2017-12-21,1206.394,180.844
5547,800,395,1,2017-05-23,2017-05-26,2017-05-26,1206.99,2.129
5548,800,743,2,2018-08-01,2018-08-04,2018-08-10,502.411,1.871
5549,800,783,2,2017-09-12,2017-09-20,2017-09-16,2620.641,9.045
5550,801,934,1310,2018-05-06,2018-05-10,2018-05-09,1659.415,418.308
5551,801,192,52,2018-10-13,2018-10-16,2018-10-18,1287.588,12.993
5552,801,959,118,2018-02-13,2018-02-21,2018-02-18,3971.18,88.636
5553,801,972,6,2018-04-26,2018-05-04,2018-05-05,2376.148,2.719
5554,801,553,4,2018-12-17,2018-12-21,2018-12-22,423.339,0.354
5555,801,614,1,2018-11-14,2018-11-15,2018-11-22,1356.777,0.263
5556,801,236,1,2018-09-02,2018-09-10,2018-09-02,551.84,0.112
5557,802,533,134,2017-01-14,2017-01-17,2017-01-16,7900.206,1226.618
5558,802,597,1976,2017-06-18,2017-06-25,2017-06-24,7907.569,18104.794
5559,802,912,56,2017-04-24,2017-04-26,2017-04-25,6298.429,409.337
5560,802,559,697,2018-01-13,2018-01-19,2018-01-17,3998.721,3249.203
5561,802,181,60,2017-11-16,2017-11-23,2017-11-20,6661.613,463.665
5562,802,501,56,2017-10-04,2017-10-08,2017-10-09,5271.193,343.102
5563,802,955,4,2017-12-23,2017-12-26,2017-12-31,7060.66,32.749
5564,803,974,838,2017-10-14,2017-10-14,2017-10-19,1871.67,2697.352
5565,803,479,329,2017-01-20,2017-01-20,2017-01-26,769.779,451.76
5566,803,496,142,2017-09-10,2017-09-12,2017-09-16,1519.577,373.324
5567,803,244,333,2018-05-25,2018-05-31,2018-06-02,1813.803,1039.583
5568,803,169,7,2017-04-13,2017-04-18,2017-04-17,561.803,7.173
5569,803,840,1,2018-09-26,2018-09-27,2018-09-30,561.803,1.025
5570,804,320,1071,2018-06-09,2018-06-16,2018-06-12,4252.643,8077.131
5571,804,72,1317,2017-04-29,2017-04-30,2017-05-01,3852.243,9008.084
5572,804,617,16,2017-04-27,2017-05-04,2017-04-29,5470.641,154.825
5573,804,999,8,2017-11-06,2017-11-13,2017-11-14,4102.486,58.228
5574,804,720,9,2018-02-21,2018-02-27,2018-02-21,7169.217,113.885
5575,804,655,2,2018-10-07,2018-10-16,2018-10-08,7419.74,26.186
5576,804,655,1,2017-08-01,2017-08-06,2017-08-05,7419.74,13.093
5577,805,6,1821,2018-05-15,2018-05-18,2018-05-17,1368.35,3189.26
5578,805,750,1262,2017-05-05,2017-05-06,2017-05-12,1218.609,1976.896
5579,805,520,52,2018-05-28,2018-06-05,2018-06-06,2204.658,144.771
5580,805,112,86,2017-02-03,2017-02-07,2017-02-07,2181.41,236.96
5581,805,101,4,2017-08-29,2017-09-06,2017-09-01,2794.473,14.049
5582,805,480,1,2018-10-13,2018-10-22,2018-10-13,2848.703,3.579
5583,806,831,659,2017-01-10,2017-01-13,2017-01-11,1463.112,231.337
5584,806,677,370,2017-01-27,2017-02-04,2017-01-27,228.552,23.911
5585,806,433,312,2017-06-13,2017-06-14,2017-06-15,1056.862,80.119
5586,806,822,21,2017-11-09,2017-11-10,2017-11-12,133.077,0.892
5587,806,773,85,2018-04-27,2018-05-03,2018-04-28,1924.324,38.934
5588,806,827,325,2018-11-18,2018-11-22,2018-11-27,273.884,24.421
5589,806,286,2,2017-01-30,2017-02-08,2017-02-05,99.613,0.069
5590,807,402,864,2017-06-15,2017-06-17,2017-06-20,2187.501,730.75
5591,807,738,1348,2017-01-02,2017-01-03,2017-01-06,2283.058,1188.796
5592,807,298,375,2017-09-18,2017-09-26,2017-09-23,1523.081,222.984
5593,807,260,153,2017-09-14,2017-09-22,2017-09-22,1332.776,79.971
5594,807,157,24,2018-05-14,2018-05-23,2018-05-19,2163.881,20.084
5595,807,148,8,2018-07-25,2018-07-28,2018-08-01,2179.448,6.742
5596,807,899,1,2018-07-11,2018-07-15,2018-07-19,1292.684,0.508
5597,808,220,2700,2018-10-04,2018-10-10,2018-10-04,1637.232,5298.988
5598,808,713,52,2018-12-02,2018-12-08,2018-12-09,1505.691,94.098
5599,808,217,25,2018-02-10,2018-02-12,2018-02-12,1637.009,49.058
5600,808,600,30,2017-10-26,2017-10-28,2017-10-27,2102.949,75.129
5601,808,486,38,2017-11-04,2017-11-04,2017-11-04,1949.208,88.368
5602,808,504,6,2018-08-22,2018-08-28,2018-08-26,1251.834,9.086
5603,809,210,216,2017-07-16,2017-07-21,2017-07-18,1227.893,323.888
5604,809,592,124,2018-06-13,2018-06-13,2018-06-17,961.995,147.247
5605,809,787,27,2017-11-16,2017-11-21,2017-11-16,924.095,30.861
5606,809,884,27,2017-10-28,2017-10-30,2017-11-01,3700.464,118.821
5607,809,726,16,2017-11-22,2017-11-30,2017-11-22,533.927,10.963
5608,809,602,1,2018-01-16,2018-01-18,2018-01-17,961.995,1.187
5609,809,741,4,2018-05-17,2018-05-24,2018-05-17,263.419,1.471
5610,809,402,2,2018-11-10,2018-11-19,2018-11-10,268.847,0.748
5611,809,990,3,2018-07-29,2018-07-29,2018-08-02,2451.382,8.805
5612,809,995,2,2017-02-24,2017-03-04,2017-02-24,2145.474,5.152
5613,810,325,1352,2017-03-03,2017-03-09,2017-03-05,1044.244,1555.46
5614,810,533,120,2017-08-31,2017-09-01,2017-09-05,1206.99,158.592
5615,810,359,246,2017-07-06,2017-07-08,2017-07-14,2732.324,719.633
5616,810,87,2,2017-06-26,2017-06-29,2017-07-03,1080.916,2.378
5617,810,119,6,2018-06-16,2018-06-20,2018-06-24,2545.771,16.375
5618,811,381,1488,2017-02-27,2017-03-02,2017-03-08,2679.207,3831.204
5619,811,133,68,2018-05-04,2018-05-10,2018-05-10,1801.335,118.765
5620,811,541,50,2018-01-21,2018-01-22,2018-01-22,1361.898,66.599
5621,811,272,103,2017-04-07,2017-04-11,2017-04-10,2236.02,222.133
5622,811,122,20,2018-10-15,2018-10-18,2018-10-21,866.253,17.288
5623,811,171,1,2017-05-23,2017-05-26,2017-05-28,1020.187,1.01
5624,811,840,2,2017-11-29,2017-12-01,2017-12-07,561.803,1.154
5625,811,442,4,2018-01-21,2018-01-27,2018-01-29,866.731,3.459
5626,811,652,3,2018-09-20,2018-09-25,2018-09-24,397.74,1.267
5627,811,426,3,2017-01-03,2017-01-12,2017-01-04,1414.065,4.144
