Import_ID,Product,Warehouse,Suppiler,Quantity,Ship_Distance,Ship_Cost,ImportDate,ModifiedDate
5787,716,6,1,3,3467.988,1.9295,2018-09-07,2018-09-07
5788,716,6,5,6,1250.138,1.426,2017-04-15,2017-04-15
5789,716,6,5,16,1250.138,3.8025,2018-11-23,2018-11-23
5790,716,6,9,33,2634.798,16.196,2017-03-03,2017-03-03
5791,716,6,5,6,1250.138,1.426,2018-03-07,2018-03-07
5792,716,6,2,27,1524.831,7.7725,2017-06-14,2017-06-14
5793,716,6,9,1,2634.798,0.491,2018-07-30,2018-07-30
5794,716,6,6,3,3619.418,2.0125,2018-04-14,2018-04-14
5795,716,6,9,1,2634.798,0.491,2017-06-14,2017-06-14
5796,716,6,4,1,3564.579,0.6605,2017-09-22,2017-09-22
5797,716,6,7,1,2424.416,0.4525,2017-09-27,2017-09-27
5798,717,8,2,176,2102.949,228.943,2017-09-02,2017-09-02
5799,717,8,2,1599,2102.949,2079.998,2017-06-26,2017-06-26
5800,717,8,4,253,1660.93,261.537,2017-05-02,2017-05-02
5801,717,8,6,162,2467.573,246.421,2017-11-16,2017-11-16
5802,717,8,3,306,1934.409,366.888,2018-08-26,2018-08-26
5803,717,8,8,43,568.882,16.079,2018-10-30,2018-10-30
5804,717,8,2,22,2102.949,28.618,2017-04-26,2017-04-26
5805,717,8,4,1,1660.93,1.0335,2018-01-12,2018-01-12
5806,717,8,7,7,1251.834,5.506,2018-01-05,2018-01-05
5807,717,8,3,2,1934.409,2.398,2018-01-15,2018-01-15
5808,717,8,1,1,2163.881,1.3375,2018-08-04,2018-08-04
5809,717,8,5,2,2457.793,3.0305,2017-09-27,2017-09-27
5810,718,3,6,3694,1643.49,5265.4665,2017-10-13,2017-10-13
5811,718,3,1,174,1351.26,205.2225,2017-05-31,2017-05-31
5812,718,3,5,3044,3786.559,9829.7815,2018-06-08,2018-06-08
5813,718,3,8,111,840.123,83.163,2017-01-30,2017-01-30
5814,718,3,2,198,3460.824,585.102,2017-06-06,2017-06-06
5815,718,3,4,221,551.84,111.9515,2017-12-31,2017-12-31
5816,718,3,2,22,3460.824,65.0115,2017-06-16,2017-06-16
5817,718,3,3,167,3294.129,470.064,2018-01-08,2018-01-08
5818,718,3,1,45,1351.26,53.075,2017-05-27,2017-05-27
5819,718,3,3,26,3294.129,73.1835,2018-08-26,2018-08-26
5820,718,3,5,1,3786.559,3.229,2018-08-05,2018-08-05
5821,719,5,9,121,2050.667,166.1325,2018-03-19,2018-03-19
5822,719,5,3,80,144.865,10.189,2017-08-16,2017-08-16
5823,719,5,2,18,33.637,0.984,2018-04-30,2018-04-30
5824,719,5,2,19,33.637,1.0385,2017-04-11,2017-04-11
5825,719,5,9,27,2050.667,37.071,2018-04-17,2018-04-17
5826,719,5,8,18,2638.873,31.634,2018-11-10,2018-11-10
5827,719,5,9,13,2050.667,17.849,2018-01-27,2018-01-27
5828,719,5,4,1,3626.114,2.4025,2017-08-22,2017-08-22
5829,719,5,7,20,2726.715,36.297,2017-02-06,2017-02-06
5830,719,5,6,9,4123.426,24.55,2017-10-27,2017-10-27
5831,719,5,9,1,2050.667,1.373,2018-08-14,2018-08-14
5832,720,7,2,376,2102.949,663.2305,2018-04-28,2018-04-28
5833,720,7,5,138,2457.793,283.5395,2018-08-19,2018-08-19
5834,720,7,0,91,2015.263,153.9785,2018-05-26,2018-05-26
5835,720,7,2,19,2102.949,33.5145,2018-03-27,2018-03-27
5836,720,7,8,7,568.882,3.5495,2018-08-22,2018-08-22
5837,721,4,9,316,6048.985,665.875,2018-04-13,2018-04-13
5838,721,4,5,102,3790.42,135.34,2017-08-03,2017-08-03
5839,721,4,8,28,6654.705,64.8615,2018-05-30,2018-05-30
5840,721,4,1,84,7880.779,230.167,2017-09-07,2017-09-07
5841,721,4,6,38,8094.6,106.9305,2018-11-10,2018-11-10
5842,721,4,6,59,8094.6,166.0235,2017-12-25,2017-12-25
5843,721,4,9,14,6048.985,29.501,2018-05-23,2018-05-23
5844,721,4,3,2,4194.571,2.933,2018-03-01,2018-03-01
5845,721,4,4,14,7691.311,37.4445,2017-10-25,2017-10-25
5846,721,4,7,17,6734.13,39.8465,2018-10-30,2018-10-30
5847,721,4,6,5,8094.6,14.07,2018-10-22,2018-10-22
5848,721,4,0,2,7779.087,5.41,2018-07-30,2018-07-30
5849,722,5,0,962,3759.286,2022.456,2018-05-09,2018-05-09
5850,722,5,3,2380,144.865,255.9595,2018-03-06,2018-03-06
5851,722,5,5,228,480.932,66.809,2017-04-20,2017-04-20
5852,722,5,2,42,33.637,1.9385,2018-11-24,2018-11-24
5853,722,5,8,40,2638.873,59.3595,2018-10-24,2018-10-24
5854,722,5,4,11,3626.114,22.3175,2018-11-12,2018-11-12
5855,722,5,3,10,144.865,1.0755,2018-11-14,2018-11-14
5856,722,5,1,13,3876.011,28.168,2017-04-14,2017-04-14
5857,722,5,3,12,144.865,1.2905,2017-05-24,2017-05-24
5858,722,5,3,3,144.865,0.3225,2018-01-14,2018-01-14
5859,722,5,5,1,480.932,0.293,2018-11-09,2018-11-09
5860,723,5,8,855,2638.873,106.903,2017-05-12,2017-05-12
5861,723,5,1,270,3876.011,49.291,2017-03-13,2017-03-13
5862,723,5,5,27,480.932,0.6665,2018-02-04,2018-02-04
5863,723,5,5,25,480.932,0.617,2017-05-10,2017-05-10
5864,723,5,9,2,2050.667,0.1955,2018-02-04,2018-02-04
5865,723,5,1,40,3876.011,7.3025,2018-04-04,2018-04-04
5866,723,5,5,16,480.932,0.395,2017-02-22,2017-02-22
5867,723,5,6,3,4123.426,0.582,2017-09-01,2017-09-01
5868,723,5,4,2,3626.114,0.342,2018-10-06,2018-10-06
5869,724,7,5,2201,2457.793,4542.674,2018-02-21,2018-02-21
5870,724,7,5,164,2457.793,338.482,2018-07-12,2018-07-12
5871,724,7,6,102,2467.573,211.34,2018-09-30,2018-09-30
5872,724,7,3,315,1934.409,514.448,2018-10-03,2018-10-03
5873,724,7,6,140,2467.573,290.075,2018-10-12,2018-10-12
5874,724,7,3,241,1934.409,393.5935,2017-10-23,2017-10-23
5875,724,7,5,1,2457.793,2.064,2018-05-23,2018-05-23
5876,724,7,1,18,2163.881,32.7965,2017-09-08,2017-09-08
5877,724,7,7,14,1251.834,14.9995,2017-11-25,2017-11-25
5878,725,1,1,373,792.541,109.8995,2017-04-23,2017-04-23
5879,725,1,3,91,3000.983,97.0905,2017-01-27,2017-01-27
5880,725,1,0,1,708.884,0.2655,2017-08-18,2017-08-18
5881,726,3,4,3522,551.84,252.666,2018-09-16,2018-09-16
5882,726,3,4,6,551.84,0.4305,2018-01-20,2018-01-20
5883,726,3,0,101,1207.707,15.142,2017-12-26,2017-12-26
5884,726,3,6,28,1643.49,5.652,2018-01-12,2018-01-12
5885,726,3,3,10,3294.129,3.986,2018-03-09,2018-03-09
5886,726,3,3,3,3294.129,1.196,2017-09-10,2017-09-10
5887,726,3,1,3,1351.26,0.501,2018-01-01,2018-01-01
5888,727,8,3,83,1934.409,104.7035,2018-04-12,2018-04-12
5889,727,8,9,62,191.84,9.5315,2018-10-21,2018-10-21
5890,727,8,9,173,191.84,26.5965,2018-10-11,2018-10-11
5891,727,8,4,59,1660.93,64.1705,2018-04-01,2018-04-01
5892,727,8,0,7,2015.263,9.19,2017-06-20,2017-06-20
5893,727,8,8,2,568.882,0.787,2017-05-10,2017-05-10
5894,727,8,5,1,2457.793,1.594,2018-09-06,2018-09-06
5895,728,7,7,284,1251.834,116.388,2018-03-15,2018-03-15
5896,728,7,6,2181,2467.573,1728.512,2017-11-23,2017-11-23
5897,728,7,4,207,1660.93,111.4905,2018-12-27,2018-12-27
5898,728,7,1,263,2163.881,183.2925,2018-10-20,2018-10-20
5899,728,7,0,34,2015.263,22.105,2018-06-21,2018-06-21
5900,728,7,1,172,2163.881,119.872,2018-05-04,2018-05-04
5901,728,7,0,184,2015.263,119.6265,2017-06-24,2017-06-24
5902,728,7,9,11,191.84,0.8375,2017-08-30,2017-08-30
5903,728,7,3,2,1934.409,1.2495,2018-05-28,2018-05-28
5904,728,7,8,14,568.882,2.7275,2018-09-13,2018-09-13
5905,728,7,3,5,1934.409,3.1235,2018-11-26,2018-11-26
5906,729,7,9,2955,191.84,468.5875,2017-08-06,2017-08-06
5907,729,7,7,3,1251.834,2.561,2017-03-14,2017-03-14
5908,729,7,2,260,2102.949,367.039,2018-08-17,2018-08-17
5909,729,7,8,106,568.882,43.015,2017-12-15,2017-12-15
5910,729,7,8,25,568.882,10.145,2017-07-23,2017-07-23
5911,729,7,0,33,2015.263,44.6885,2018-02-26,2018-02-26
5912,729,7,5,14,2457.793,23.021,2017-06-30,2017-06-30
5913,730,9,2,33,3726.327,110.699,2017-04-25,2017-04-25
5914,730,9,1,899,254.885,243.4755,2017-01-07,2017-01-07
5915,730,9,3,342,3579.279,1102.57,2017-03-25,2017-03-25
5916,730,9,7,101,991.797,93.4685,2018-01-03,2018-01-03
5917,730,9,2,196,3726.327,657.484,2017-01-19,2017-01-19
5918,730,9,8,15,1633.209,22.428,2017-04-15,2017-04-15
5919,730,9,6,1,567.417,0.5485,2017-06-26,2017-06-26
5920,731,7,4,223,1660.93,270.6625,2017-10-19,2017-10-19
5921,731,7,9,434,191.84,74.4575,2018-07-18,2018-07-18
5922,731,7,8,53,568.882,23.269,2017-07-21,2017-07-21
5923,731,7,5,96,2457.793,170.7865,2018-04-21,2018-04-21
5924,731,7,1,66,2163.881,103.655,2017-03-31,2017-03-31
5925,731,7,7,79,1251.834,72.958,2018-09-13,2018-09-13
5926,731,7,5,7,2457.793,12.453,2017-09-09,2017-09-09
5927,731,7,9,4,191.84,0.686,2018-10-09,2018-10-09
5928,731,7,7,3,1251.834,2.7705,2018-01-06,2018-01-06
5929,732,9,7,4517,991.797,3398.056,2018-10-07,2018-10-07
5930,732,9,7,610,991.797,458.892,2017-05-08,2017-05-08
5931,732,9,8,294,1633.209,357.341,2018-09-06,2018-09-06
5932,732,9,7,9,991.797,6.7705,2018-05-07,2018-05-07
5933,732,9,1,259,254.885,57.021,2017-11-24,2017-11-24
5934,732,9,2,34,3726.327,92.714,2017-08-09,2017-08-09
5935,732,9,7,26,991.797,19.5595,2018-01-22,2018-01-22
5936,732,9,1,20,254.885,4.403,2018-05-03,2018-05-03
5937,733,4,3,4327,4194.571,11309.942,2018-01-08,2018-01-08
5938,733,4,3,318,4194.571,831.1905,2018-10-04,2018-10-04
5939,733,4,4,55,7691.311,262.1905,2018-05-25,2018-05-25
5940,733,4,5,1,3790.42,2.365,2017-06-05,2017-06-05
5941,733,4,2,1,4033.422,2.5145,2018-02-21,2018-02-21
5942,734,9,7,1656,991.797,1634.642,2017-09-02,2017-09-02
5943,734,9,4,141,582.444,84.493,2018-07-09,2018-07-09
5944,734,9,5,357,3931.846,1346.8895,2018-10-27,2018-10-27
5945,734,9,4,13,582.444,7.79,2018-01-27,2018-01-27
5946,734,9,9,22,2082.259,44.447,2018-04-25,2018-04-25
5947,734,9,7,52,991.797,51.3295,2018-05-14,2018-05-14
5948,734,9,8,5,1633.209,7.974,2017-10-15,2017-10-15
5949,735,8,9,1132,191.84,29.4295,2017-01-06,2017-01-06
5950,735,8,6,422,2467.573,114.2095,2018-05-04,2018-05-04
5951,735,8,8,2050,568.882,136.386,2017-12-12,2017-12-12
5952,735,8,5,3,2457.793,0.809,2018-04-16,2018-04-16
5953,735,8,0,1,2015.263,0.222,2018-05-12,2018-05-12
5954,735,8,0,1,2015.263,0.222,2017-05-10,2017-05-10
5955,736,8,5,1076,2457.793,2415.5945,2017-11-28,2017-11-28
5956,736,8,3,703,1934.409,1248.8395,2018-06-29,2018-06-29
5957,736,8,8,35,568.882,19.391,2018-07-26,2018-07-26
5958,736,8,7,20,1251.834,23.308,2017-10-25,2017-10-25
5959,736,8,5,16,2457.793,35.9195,2017-07-03,2017-07-03
5960,736,8,0,2,2015.263,3.6975,2018-07-30,2018-07-30
5961,736,8,0,3,2015.263,5.5465,2018-12-22,2018-12-22
5962,736,8,1,3,2163.881,5.9455,2018-01-04,2018-01-04
5963,736,8,5,1,2457.793,2.245,2017-10-19,2017-10-19
5964,737,2,1,213,1187.446,183.0535,2017-08-06,2017-08-06
5965,737,2,4,838,1260.257,762.558,2018-04-23,2018-04-23
5966,737,2,6,678,1415.658,690.136,2017-02-08,2017-02-08
5967,737,2,8,55,1387.541,54.9105,2017-11-23,2017-11-23
5968,737,2,6,22,1415.658,22.394,2017-07-09,2017-07-09
5969,737,2,1,9,1187.446,7.7345,2018-02-24,2018-02-24
5970,737,2,4,28,1260.257,25.4795,2017-02-21,2017-02-21
5971,737,2,5,1,2907.22,2.054,2017-11-01,2017-11-01
5972,737,2,0,2,1093.438,1.588,2018-07-12,2018-07-12
5973,737,2,7,2,125.984,0.2445,2017-05-02,2017-05-02
5974,738,9,6,255,567.417,126.4725,2018-04-14,2018-04-14
5975,738,9,9,60,2082.259,102.7705,2018-04-02,2018-04-02
5976,738,9,3,10,3579.279,29.154,2018-12-28,2018-12-28
5977,738,9,7,59,991.797,49.3755,2017-08-02,2017-08-02
5978,738,9,7,6,991.797,5.0215,2018-11-29,2018-11-29
5979,738,9,7,1,991.797,0.837,2017-07-06,2017-07-06
5980,738,9,8,1,1633.209,1.352,2017-11-05,2017-11-05
5981,739,5,9,518,2050.667,785.532,2018-05-04,2018-05-04
5982,739,5,9,10,2050.667,15.1645,2018-07-22,2018-07-22
5983,739,5,5,95,480.932,36.4115,2017-06-29,2017-06-29
5984,739,5,9,23,2050.667,34.879,2018-01-31,2018-01-31
5985,739,5,2,109,33.637,6.581,2018-03-30,2018-03-30
5986,739,5,6,22,4123.426,66.2815,2018-10-19,2018-10-19
5987,739,5,0,4,3759.286,10.9995,2017-08-25,2017-08-25
5988,739,5,6,9,4123.426,27.115,2018-12-14,2018-12-14
5989,739,5,8,5,2638.873,9.7055,2018-07-02,2018-07-02
5990,739,5,4,1,3626.114,2.654,2018-04-19,2018-04-19
5991,739,5,4,1,3626.114,2.654,2018-12-26,2018-12-26
5992,740,4,0,2983,7779.087,14131.606,2018-08-05,2018-08-05
5993,740,4,0,21,7779.087,99.485,2017-04-14,2017-04-14
5994,740,4,0,1092,7779.087,5173.2195,2017-04-18,2017-04-18
5995,740,4,5,63,3790.42,146.402,2018-01-22,2018-01-22
5996,740,4,3,182,4194.571,467.447,2018-08-13,2018-08-13
5997,740,4,5,16,3790.42,37.1815,2018-01-24,2018-01-24
5998,740,4,1,1,7880.779,4.799,2017-01-06,2017-01-06
5999,741,1,5,588,3304.698,1049.0085,2017-06-01,2017-06-01
6000,741,1,7,466,387.461,108.411,2018-07-29,2018-07-29
6001,741,1,1,108,792.541,48.391,2017-10-18,2017-10-18
6002,741,1,6,864,1019.217,491.2785,2018-05-13,2018-05-13
6003,741,1,5,243,3304.698,433.519,2018-11-12,2018-11-12
6004,741,1,4,351,1012.876,198.3985,2017-11-12,2017-11-12
6005,741,1,7,1,387.461,0.2325,2017-05-02,2017-05-02
6006,741,1,8,6,1507.057,4.9685,2017-02-12,2017-02-12
6007,741,1,8,2,1507.057,1.656,2017-09-10,2017-09-10
6008,741,1,7,1,387.461,0.2325,2017-03-05,2017-03-05
6009,742,1,7,35,387.461,9.136,2018-05-18,2018-05-18
6010,742,1,2,4,3137.899,7.609,2017-05-14,2017-05-14
6011,742,1,7,7,387.461,1.827,2018-08-30,2018-08-30
6012,743,3,0,1553,1207.707,1901.068,2017-03-20,2017-03-20
6013,743,3,7,252,1353.448,344.226,2018-01-04,2018-01-04
6014,743,3,0,306,1207.707,374.5825,2018-11-03,2018-11-03
6015,743,3,4,73,551.84,42.7615,2018-09-19,2018-09-19
6016,743,3,5,85,3786.559,317.4005,2018-05-30,2018-05-30
6017,743,3,3,219,3294.129,712.81,2018-12-23,2018-12-23
6018,743,3,6,77,1643.49,126.917,2018-12-10,2018-12-10
6019,743,3,9,23,1441.869,33.397,2017-07-09,2017-07-09
6020,743,3,6,6,1643.49,9.8895,2018-09-15,2018-09-15
6021,743,3,5,2,3786.559,7.468,2018-06-13,2018-06-13
6022,743,3,9,3,1441.869,4.356,2018-09-14,2018-09-14
6023,743,3,8,3,840.123,2.599,2018-01-08,2018-01-08
6024,743,3,7,1,1353.448,1.366,2018-08-22,2018-08-22
6025,744,9,4,2449,582.444,1442.139,2018-12-05,2018-12-05
6026,744,9,9,3259,2082.259,6470.244,2018-03-30,2018-03-30
6027,744,9,6,66,567.417,37.942,2017-03-24,2017-03-24
6028,744,9,1,133,254.885,37.756,2017-11-27,2017-11-27
6029,744,9,2,16,3726.327,56.258,2018-12-18,2018-12-18
6030,744,9,4,5,582.444,2.9445,2017-05-06,2017-05-06
6031,744,9,0,4,99.613,0.557,2017-10-27,2017-10-27
6032,745,3,5,888,3786.559,1304.4885,2018-08-24,2018-08-24
6033,745,3,8,110,840.123,37.491,2018-02-25,2018-02-25
6034,745,3,2,2210,3460.824,2970.891,2018-02-21,2018-02-21
6035,745,3,7,231,1353.448,124.135,2017-03-12,2017-03-12
6036,745,3,2,147,3460.824,197.6115,2018-10-10,2018-10-10
6037,745,3,7,15,1353.448,8.0605,2018-08-30,2018-08-30
6038,746,3,4,3816,551.84,1944.5495,2018-06-01,2018-06-01
6039,746,3,9,216,1441.869,272.8435,2018-08-19,2018-08-19
6040,746,3,1,327,1351.26,387.968,2018-04-07,2018-04-07
6041,746,3,1,3,1351.26,3.5595,2018-11-13,2018-11-13
6042,746,3,6,29,1643.49,41.5825,2017-02-12,2017-02-12
6043,746,3,2,4,3460.824,11.8905,2018-05-30,2018-05-30
6044,746,3,5,1,3786.559,3.2485,2018-01-27,2018-01-27
6045,747,2,2,342,2742.816,542.808,2018-08-16,2018-08-16
6046,747,2,3,905,2607.866,1366.971,2018-07-05,2018-07-05
6047,747,2,0,625,1093.438,406.135,2017-10-10,2017-10-10
6048,747,2,0,1007,1093.438,654.3645,2018-01-04,2018-01-04
6049,747,2,2,530,2742.816,841.1935,2018-08-08,2018-08-08
6050,747,2,5,126,2907.22,211.754,2017-11-03,2017-11-03
6051,747,2,1,85,1187.446,59.7755,2018-03-19,2018-03-19
6052,747,2,6,6,1415.658,4.9975,2017-05-21,2017-05-21
6053,747,2,3,2,2607.866,3.021,2017-07-25,2017-07-25
6054,747,2,8,5,1387.541,4.085,2018-05-30,2018-05-30
6055,747,2,3,7,2607.866,10.5735,2017-02-28,2017-02-28
6056,747,2,9,3,1524.123,2.6835,2017-08-16,2017-08-16
6057,747,2,5,3,2907.22,5.042,2017-06-02,2017-06-02
6058,747,2,4,3,1260.257,2.234,2018-08-05,2018-08-05
6059,747,2,8,2,1387.541,1.634,2018-08-25,2018-08-25
6060,748,3,8,4,840.123,3.3205,2017-04-11,2017-04-11
6061,748,3,5,11,3786.559,39.3575,2018-10-13,2018-10-13
6062,748,3,2,10,3460.824,32.742,2017-04-25,2017-04-25
6063,748,3,3,3,3294.129,9.356,2017-04-16,2017-04-16
6064,748,3,6,1,1643.49,1.5795,2018-11-22,2018-11-22
6065,748,3,6,1,1643.49,1.5795,2018-10-29,2018-10-29
6066,749,7,8,160,568.882,26.201,2018-12-10,2018-12-10
6067,749,7,9,998,191.84,63.863,2017-01-07,2017-01-07
6068,749,7,9,183,191.84,11.7105,2017-10-30,2017-10-30
6069,749,7,6,18,2467.573,11.9905,2018-03-03,2018-03-03
6070,749,7,1,9,2163.881,5.272,2018-04-30,2018-04-30
6071,749,7,9,15,191.84,0.96,2017-02-11,2017-02-11
6072,749,7,0,1,2015.263,0.5465,2018-03-09,2018-03-09
6073,749,7,9,2,191.84,0.128,2018-12-10,2018-12-10
6074,750,8,8,974,568.882,584.1045,2018-02-01,2018-02-01
6075,750,8,5,685,2457.793,1664.585,2017-01-10,2017-01-10
6076,750,8,2,298,2102.949,621.69,2018-06-29,2018-06-29
6077,750,8,7,28,1251.834,35.3215,2018-12-13,2018-12-13
6078,750,8,8,398,568.882,238.6795,2018-11-14,2018-11-14
6079,750,8,4,8,1660.93,13.263,2018-12-06,2018-12-06
6080,750,8,9,19,191.84,4.4525,2018-05-22,2018-05-22
6081,750,8,9,19,191.84,4.4525,2018-01-23,2018-01-23
6082,750,8,1,1,2163.881,2.1455,2017-09-05,2017-09-05
6083,750,8,7,1,1251.834,1.2615,2018-10-24,2018-10-24
6084,751,6,7,137,2424.416,102.7835,2018-06-19,2018-06-19
6085,751,6,0,2790,3404.419,2922.19,2017-01-21,2017-01-21
6086,751,6,2,6,1524.831,2.865,2018-11-03,2018-11-03
6087,751,6,3,24,1551.196,11.6515,2018-12-08,2018-12-08
6088,751,6,0,5,3404.419,5.237,2018-08-21,2018-08-21
6089,751,6,0,3,3404.419,3.142,2017-08-01,2017-08-01
6090,752,2,1,576,1187.446,369.0005,2018-11-29,2018-11-29
6091,752,2,8,171,1387.541,127.261,2018-06-21,2018-06-21
6092,752,2,7,270,125.984,24.599,2018-04-21,2018-04-21
6093,752,2,1,15,1187.446,9.6095,2017-12-18,2017-12-18
6094,752,2,6,9,1415.658,6.829,2018-05-28,2018-05-28
6095,752,2,3,19,2607.866,26.1435,2017-01-17,2017-01-17
6096,752,2,7,3,125.984,0.2735,2018-07-25,2018-07-25
6097,753,5,4,3977,3626.114,8387.4395,2018-11-19,2018-11-19
6098,753,5,1,284,3876.011,639.668,2017-09-18,2017-09-18
6099,753,5,9,234,2050.667,282.0055,2017-03-05,2017-03-05
6100,753,5,4,173,3626.114,364.8545,2018-04-23,2018-04-23
6101,753,5,9,119,2050.667,143.413,2018-05-31,2018-05-31
6102,753,5,3,6,144.865,0.671,2017-01-06,2017-01-06
6103,753,5,5,28,480.932,8.5285,2018-01-16,2018-01-16
6104,754,1,8,1188,1507.057,396.2235,2017-03-21,2017-03-21
6105,754,1,2,885,3137.899,604.3205,2018-02-19,2018-02-19
6106,754,1,7,91,387.461,8.527,2018-01-29,2018-01-29
6107,754,1,2,30,3137.899,20.4855,2018-07-09,2018-07-09
6108,754,1,4,4,1012.876,0.9105,2018-06-21,2018-06-21
6109,755,0,4,368,1183.95,148.761,2017-05-23,2017-05-23
6110,755,0,3,735,2646.458,649.2695,2018-09-08,2018-09-08
6111,755,0,8,23,1337.98,10.458,2017-08-24,2017-08-24
6112,755,0,9,28,1502.542,14.241,2018-11-29,2018-11-29
6113,755,0,9,12,1502.542,6.1035,2017-05-22,2017-05-22
6114,755,0,4,1,1183.95,0.404,2017-08-16,2017-08-16
6115,756,5,1,454,3876.011,667.6905,2018-11-08,2018-11-08
6116,756,5,6,1804,4123.426,2820.311,2017-06-12,2017-06-12
6117,756,5,9,157,2050.667,123.545,2017-12-15,2017-12-15
6118,756,5,5,152,480.932,30.231,2017-07-07,2017-07-07
6119,756,5,2,14,33.637,0.4385,2017-06-29,2017-06-29
6120,756,5,7,2,2726.715,2.0805,2018-11-16,2018-11-16
6121,756,5,5,1,480.932,0.199,2017-12-03,2017-12-03
6122,756,5,7,2,2726.715,2.0805,2017-09-09,2017-09-09
6123,757,0,4,2,1183.95,2.186,2017-08-07,2017-08-07
6124,757,0,7,43,64.926,4.3775,2017-04-20,2017-04-20
6125,757,0,5,33,2958.194,87.9335,2018-07-08,2018-07-08
6126,757,0,3,44,2646.458,105.095,2017-03-01,2017-03-01
6127,757,0,8,96,1337.98,118.0295,2017-06-05,2017-06-05
6128,757,0,5,26,2958.194,69.281,2017-11-23,2017-11-23
6129,757,0,0,9,1035.101,8.6505,2017-01-07,2017-01-07
6130,757,0,3,2,2646.458,4.777,2017-09-14,2017-09-14
6131,757,0,6,2,1373.149,2.5215,2018-03-14,2018-03-14
6132,758,4,8,2487,6654.705,9534.537,2017-04-05,2017-04-05
6133,758,4,6,578,8094.6,2691.7935,2018-02-05,2018-02-05
6134,758,4,9,3,6048.985,10.462,2018-01-20,2018-01-20
6135,758,4,7,3,6734.13,11.6375,2017-08-02,2017-08-02
6136,758,4,4,3,7691.311,13.2795,2018-02-05,2018-02-05
6137,758,4,0,1,7779.087,4.4765,2018-01-15,2018-01-15
6138,759,7,8,1148,568.882,360.4245,2017-04-28,2017-04-28
6139,759,7,3,1289,1934.409,1297.6245,2017-04-21,2017-04-21
6140,759,7,9,124,191.84,15.213,2018-01-20,2018-01-20
6141,759,7,7,39,1251.834,25.7565,2017-06-07,2017-06-07
6142,759,7,9,60,191.84,7.361,2017-02-08,2017-02-08
6143,759,7,4,33,1660.93,28.6425,2017-04-09,2017-04-09
6144,759,7,3,6,1934.409,6.04,2017-01-13,2017-01-13
6145,759,7,3,12,1934.409,12.0805,2017-06-13,2017-06-13
6146,759,7,0,1,2015.263,1.0475,2017-07-16,2017-07-16
6147,759,7,6,1,2467.573,1.277,2017-05-11,2017-05-11
6148,759,7,0,3,2015.263,3.143,2017-01-23,2017-01-23
6149,760,0,9,3174,1502.542,563.244,2018-03-30,2018-03-30
6150,760,0,2,74,2783.975,23.9705,2018-10-31,2018-10-31
6151,760,0,4,1419,1183.95,200.1365,2018-01-13,2018-01-13
6152,760,0,8,81,1337.98,12.8505,2017-07-17,2017-07-17
6153,760,0,6,6,1373.149,0.976,2017-02-17,2017-02-17
6154,760,0,4,9,1183.95,1.2695,2017-05-15,2017-05-15
6155,761,6,5,1787,1250.138,1036.2125,2017-07-02,2017-07-02
6156,761,6,3,582,1551.196,415.6255,2017-12-25,2017-12-25
6157,761,6,8,724,3046.883,999.996,2018-11-30,2018-11-30
6158,761,6,9,67,2634.798,80.227,2018-06-17,2018-06-17
6159,761,6,2,976,1524.831,685.5175,2018-10-25,2018-10-25
6160,761,6,2,279,1524.831,195.9625,2017-11-06,2017-11-06
6161,761,6,9,350,2634.798,419.097,2017-12-20,2017-12-20
6162,761,6,6,606,3619.418,991.7555,2017-11-28,2017-11-28
6163,761,6,4,36,3564.579,58.0355,2017-08-25,2017-08-25
6164,761,6,1,14,3467.988,21.9665,2017-10-09,2017-10-09
6165,761,6,0,1,3404.419,1.5405,2017-10-24,2017-10-24
6166,762,3,1,3539,1351.26,2768.6425,2017-10-26,2017-10-26
6167,762,3,2,2289,3460.824,4486.653,2017-09-14,2017-09-14
6168,762,3,4,170,551.84,57.121,2017-07-12,2017-07-12
6169,762,3,0,216,1207.707,151.6705,2017-05-20,2017-05-20
6170,762,3,0,6,1207.707,4.213,2017-02-21,2017-02-21
6171,762,3,9,94,1441.869,78.2935,2018-06-16,2018-06-16
6172,762,3,3,166,3294.129,309.9265,2017-02-06,2017-02-06
6173,762,3,0,8,1207.707,5.6175,2018-06-24,2018-06-24
6174,762,3,8,8,840.123,3.9755,2017-01-07,2017-01-07
6175,762,3,6,11,1643.49,10.4,2018-05-17,2018-05-17
6176,762,3,4,5,551.84,1.68,2017-02-28,2017-02-28
6177,762,3,6,19,1643.49,17.964,2017-03-08,2017-03-08
6178,762,3,8,12,840.123,5.9635,2018-03-28,2018-03-28
6179,763,4,9,2037,6048.985,8346.1965,2017-03-16,2017-03-16
6180,763,4,9,140,6048.985,573.6215,2017-10-09,2017-10-09
6181,763,4,6,283,8094.6,1548.4465,2018-11-10,2018-11-10
6182,763,4,0,40,7779.087,210.383,2017-01-23,2017-01-23
6183,763,4,3,5,4194.571,14.2575,2018-10-27,2018-10-27
6184,763,4,6,1,8094.6,5.4715,2018-12-11,2018-12-11
6185,763,4,9,1,6048.985,4.0975,2018-11-25,2018-11-25
6186,764,7,5,857,2457.793,1007.75,2017-10-12,2017-10-12
6187,764,7,8,1509,568.882,437.9025,2018-04-03,2018-04-03
6188,764,7,0,1257,2015.263,1217.281,2017-06-25,2017-06-25
6189,764,7,5,255,2457.793,299.8555,2018-10-24,2018-10-24
6190,764,7,1,12,2163.881,12.457,2017-04-03,2017-04-03
